,Unnamed: 0,continent,location,date,total_cases,total_deaths,total_tests,total_vaccinations,population
175441,175441,Africa,Uganda,2020-03-21,1.0,,,,47123533.0
175442,175442,Africa,Uganda,2020-03-22,1.0,,,,47123533.0
175443,175443,Africa,Uganda,2020-03-23,9.0,,,,47123533.0
175444,175444,Africa,Uganda,2020-03-24,9.0,,,,47123533.0
175445,175445,Africa,Uganda,2020-03-25,14.0,,,,47123533.0
175446,175446,Africa,Uganda,2020-03-26,14.0,,,,47123533.0
175447,175447,Africa,Uganda,2020-03-27,23.0,,,,47123533.0
175448,175448,Africa,Uganda,2020-03-28,30.0,,,,47123533.0
175449,175449,Africa,Uganda,2020-03-29,33.0,,,,47123533.0
175450,175450,Africa,Uganda,2020-03-30,33.0,,,,47123533.0
175451,175451,Africa,Uganda,2020-03-31,44.0,,,,47123533.0
175452,175452,Africa,Uganda,2020-04-01,44.0,,1510.0,,47123533.0
175453,175453,Africa,Uganda,2020-04-02,45.0,,,,47123533.0
175454,175454,Africa,Uganda,2020-04-03,48.0,,,,47123533.0
175455,175455,Africa,Uganda,2020-04-04,48.0,,,,47123533.0
175456,175456,Africa,Uganda,2020-04-05,52.0,,,,47123533.0
175457,175457,Africa,Uganda,2020-04-06,52.0,,3160.0,,47123533.0
175458,175458,Africa,Uganda,2020-04-07,52.0,,3310.0,,47123533.0
175459,175459,Africa,Uganda,2020-04-08,53.0,,3524.0,,47123533.0
175460,175460,Africa,Uganda,2020-04-09,53.0,,3862.0,,47123533.0
175461,175461,Africa,Uganda,2020-04-10,53.0,,4301.0,,47123533.0
175462,175462,Africa,Uganda,2020-04-11,53.0,,,,47123533.0
175463,175463,Africa,Uganda,2020-04-12,54.0,,5025.0,,47123533.0
175464,175464,Africa,Uganda,2020-04-13,54.0,,5664.0,,47123533.0
175465,175465,Africa,Uganda,2020-04-14,55.0,,6661.0,,47123533.0
175466,175466,Africa,Uganda,2020-04-15,55.0,,7693.0,,47123533.0
175467,175467,Africa,Uganda,2020-04-16,55.0,,8855.0,,47123533.0
175468,175468,Africa,Uganda,2020-04-17,56.0,,9975.0,,47123533.0
175469,175469,Africa,Uganda,2020-04-18,55.0,,11101.0,,47123533.0
175470,175470,Africa,Uganda,2020-04-19,55.0,,12565.0,,47123533.0
175471,175471,Africa,Uganda,2020-04-20,56.0,,13742.0,,47123533.0
175472,175472,Africa,Uganda,2020-04-21,61.0,,14761.0,,47123533.0
175473,175473,Africa,Uganda,2020-04-22,63.0,,16057.0,,47123533.0
175474,175474,Africa,Uganda,2020-04-23,74.0,,17388.0,,47123533.0
175475,175475,Africa,Uganda,2020-04-24,75.0,,18921.0,,47123533.0
175476,175476,Africa,Uganda,2020-04-25,75.0,,20329.0,,47123533.0
175477,175477,Africa,Uganda,2020-04-26,79.0,,22318.0,,47123533.0
175478,175478,Africa,Uganda,2020-04-27,79.0,,24875.0,,47123533.0
175479,175479,Africa,Uganda,2020-04-28,79.0,,27275.0,,47123533.0
175480,175480,Africa,Uganda,2020-04-29,81.0,,29277.0,,47123533.0
175481,175481,Africa,Uganda,2020-04-30,83.0,,31978.0,,47123533.0
175482,175482,Africa,Uganda,2020-05-01,85.0,,34432.0,,47123533.0
175483,175483,Africa,Uganda,2020-05-02,88.0,,36916.0,,47123533.0
175484,175484,Africa,Uganda,2020-05-03,89.0,,39846.0,,47123533.0
175485,175485,Africa,Uganda,2020-05-04,97.0,,42092.0,,47123533.0
175486,175486,Africa,Uganda,2020-05-05,98.0,,44724.0,,47123533.0
175487,175487,Africa,Uganda,2020-05-06,100.0,,48233.0,,47123533.0
175488,175488,Africa,Uganda,2020-05-07,101.0,,52042.0,,47123533.0
175489,175489,Africa,Uganda,2020-05-08,101.0,,55203.0,,47123533.0
175490,175490,Africa,Uganda,2020-05-09,116.0,,57768.0,,47123533.0
175491,175491,Africa,Uganda,2020-05-10,121.0,,59607.0,,47123533.0
175492,175492,Africa,Uganda,2020-05-11,121.0,,62461.0,,47123533.0
175493,175493,Africa,Uganda,2020-05-12,129.0,,64172.0,,47123533.0
175494,175494,Africa,Uganda,2020-05-13,139.0,,66276.0,,47123533.0
175495,175495,Africa,Uganda,2020-05-14,160.0,,68172.0,,47123533.0
175496,175496,Africa,Uganda,2020-05-15,203.0,,70730.0,,47123533.0
175497,175497,Africa,Uganda,2020-05-16,227.0,,72774.0,,47123533.0
175498,175498,Africa,Uganda,2020-05-17,227.0,,,,47123533.0
175499,175499,Africa,Uganda,2020-05-18,248.0,,,,47123533.0
175500,175500,Africa,Uganda,2020-05-19,260.0,,,,47123533.0
175501,175501,Africa,Uganda,2020-05-20,264.0,,,,47123533.0
175502,175502,Africa,Uganda,2020-05-21,160.0,,,,47123533.0
175503,175503,Africa,Uganda,2020-05-22,175.0,,,,47123533.0
175504,175504,Africa,Uganda,2020-05-23,198.0,,,,47123533.0
175505,175505,Africa,Uganda,2020-05-24,198.0,,,,47123533.0
175506,175506,Africa,Uganda,2020-05-25,222.0,,,,47123533.0
175507,175507,Africa,Uganda,2020-05-26,253.0,,,,47123533.0
175508,175508,Africa,Uganda,2020-05-27,281.0,,,,47123533.0
175509,175509,Africa,Uganda,2020-05-28,317.0,,,,47123533.0
175510,175510,Africa,Uganda,2020-05-29,329.0,,,,47123533.0
175511,175511,Africa,Uganda,2020-05-30,413.0,,,,47123533.0
175512,175512,Africa,Uganda,2020-05-31,417.0,,,,47123533.0
175513,175513,Africa,Uganda,2020-06-01,457.0,,,,47123533.0
175514,175514,Africa,Uganda,2020-06-02,489.0,,,,47123533.0
175515,175515,Africa,Uganda,2020-06-03,507.0,,,,47123533.0
175516,175516,Africa,Uganda,2020-06-04,522.0,,129198.0,,47123533.0
175517,175517,Africa,Uganda,2020-06-05,557.0,,130508.0,,47123533.0
175518,175518,Africa,Uganda,2020-06-06,593.0,,133002.0,,47123533.0
175519,175519,Africa,Uganda,2020-06-07,616.0,,136760.0,,47123533.0
175520,175520,Africa,Uganda,2020-06-08,646.0,,139096.0,,47123533.0
175521,175521,Africa,Uganda,2020-06-09,657.0,,141519.0,,47123533.0
175522,175522,Africa,Uganda,2020-06-10,665.0,,143840.0,,47123533.0
175523,175523,Africa,Uganda,2020-06-11,679.0,,146372.0,,47123533.0
175524,175524,Africa,Uganda,2020-06-12,686.0,,148960.0,,47123533.0
175525,175525,Africa,Uganda,2020-06-13,694.0,,151909.0,,47123533.0
175526,175526,Africa,Uganda,2020-06-14,696.0,,154586.0,,47123533.0
175527,175527,Africa,Uganda,2020-06-15,705.0,,156798.0,,47123533.0
175528,175528,Africa,Uganda,2020-06-16,724.0,,159324.0,,47123533.0
175529,175529,Africa,Uganda,2020-06-17,732.0,,162026.0,,47123533.0
175530,175530,Africa,Uganda,2020-06-18,741.0,,165067.0,,47123533.0
175531,175531,Africa,Uganda,2020-06-19,755.0,,166917.0,,47123533.0
175532,175532,Africa,Uganda,2020-06-20,763.0,,169852.0,,47123533.0
175533,175533,Africa,Uganda,2020-06-21,770.0,,172076.0,,47123533.0
175534,175534,Africa,Uganda,2020-06-22,774.0,,174295.0,,47123533.0
175535,175535,Africa,Uganda,2020-06-23,797.0,,176491.0,,47123533.0
175536,175536,Africa,Uganda,2020-06-24,805.0,,179946.0,,47123533.0
175537,175537,Africa,Uganda,2020-06-25,821.0,,182059.0,,47123533.0
175538,175538,Africa,Uganda,2020-06-26,833.0,,184927.0,,47123533.0
175539,175539,Africa,Uganda,2020-06-27,848.0,,188313.0,,47123533.0
175540,175540,Africa,Uganda,2020-06-28,859.0,,190643.0,,47123533.0
175541,175541,Africa,Uganda,2020-06-29,870.0,,192813.0,,47123533.0
175542,175542,Africa,Uganda,2020-06-30,889.0,,194872.0,,47123533.0
175543,175543,Africa,Uganda,2020-07-01,893.0,,,,47123533.0
175544,175544,Africa,Uganda,2020-07-02,902.0,,200179.0,,47123533.0
175545,175545,Africa,Uganda,2020-07-03,911.0,,205312.0,,47123533.0
175546,175546,Africa,Uganda,2020-07-04,927.0,,207415.0,,47123533.0
175547,175547,Africa,Uganda,2020-07-05,939.0,,210446.0,,47123533.0
175548,175548,Africa,Uganda,2020-07-06,953.0,,212860.0,,47123533.0
175549,175549,Africa,Uganda,2020-07-07,971.0,,216311.0,,47123533.0
175550,175550,Africa,Uganda,2020-07-08,977.0,,219627.0,,47123533.0
175551,175551,Africa,Uganda,2020-07-09,1000.0,,221675.0,,47123533.0
175552,175552,Africa,Uganda,2020-07-10,1006.0,,224111.0,,47123533.0
175553,175553,Africa,Uganda,2020-07-11,1013.0,,225813.0,,47123533.0
175554,175554,Africa,Uganda,2020-07-12,1025.0,,228105.0,,47123533.0
175555,175555,Africa,Uganda,2020-07-13,1029.0,,230680.0,,47123533.0
175556,175556,Africa,Uganda,2020-07-14,1040.0,,,,47123533.0
175557,175557,Africa,Uganda,2020-07-15,1043.0,,235015.0,,47123533.0
175558,175558,Africa,Uganda,2020-07-16,1051.0,,238709.0,,47123533.0
175559,175559,Africa,Uganda,2020-07-17,1056.0,,242405.0,,47123533.0
175560,175560,Africa,Uganda,2020-07-18,1062.0,,245450.0,,47123533.0
175561,175561,Africa,Uganda,2020-07-19,1065.0,,247646.0,,47123533.0
175562,175562,Africa,Uganda,2020-07-20,1069.0,,250029.0,,47123533.0
175563,175563,Africa,Uganda,2020-07-21,1072.0,,252127.0,,47123533.0
175564,175564,Africa,Uganda,2020-07-22,1075.0,,254255.0,,47123533.0
175565,175565,Africa,Uganda,2020-07-23,1079.0,,256040.0,,47123533.0
175566,175566,Africa,Uganda,2020-07-24,1089.0,1.0,258528.0,,47123533.0
175567,175567,Africa,Uganda,2020-07-25,1103.0,1.0,260465.0,,47123533.0
175568,175568,Africa,Uganda,2020-07-26,1115.0,2.0,262277.0,,47123533.0
175569,175569,Africa,Uganda,2020-07-27,1128.0,2.0,264162.0,,47123533.0
175570,175570,Africa,Uganda,2020-07-28,1135.0,2.0,266856.0,,47123533.0
175571,175571,Africa,Uganda,2020-07-29,1140.0,2.0,269576.0,,47123533.0
175572,175572,Africa,Uganda,2020-07-30,1147.0,2.0,272805.0,,47123533.0
175573,175573,Africa,Uganda,2020-07-31,1154.0,3.0,275355.0,,47123533.0
175574,175574,Africa,Uganda,2020-08-01,1176.0,4.0,278262.0,,47123533.0
175575,175575,Africa,Uganda,2020-08-02,1182.0,4.0,280747.0,,47123533.0
175576,175576,Africa,Uganda,2020-08-03,1195.0,5.0,282512.0,,47123533.0
175577,175577,Africa,Uganda,2020-08-04,1203.0,5.0,284790.0,,47123533.0
175578,175578,Africa,Uganda,2020-08-05,1213.0,5.0,288367.0,,47123533.0
175579,175579,Africa,Uganda,2020-08-06,1223.0,5.0,290701.0,,47123533.0
175580,175580,Africa,Uganda,2020-08-07,1254.0,6.0,293397.0,,47123533.0
175581,175581,Africa,Uganda,2020-08-08,1267.0,6.0,296601.0,,47123533.0
175582,175582,Africa,Uganda,2020-08-09,1283.0,7.0,299036.0,,47123533.0
175583,175583,Africa,Uganda,2020-08-10,1297.0,9.0,301286.0,,47123533.0
175584,175584,Africa,Uganda,2020-08-11,1313.0,9.0,304485.0,,47123533.0
175585,175585,Africa,Uganda,2020-08-12,1332.0,9.0,308503.0,,47123533.0
175586,175586,Africa,Uganda,2020-08-13,1353.0,11.0,312792.0,,47123533.0
175587,175587,Africa,Uganda,2020-08-14,1385.0,12.0,316560.0,,47123533.0
175588,175588,Africa,Uganda,2020-08-15,1434.0,13.0,321376.0,,47123533.0
175589,175589,Africa,Uganda,2020-08-16,1500.0,13.0,325637.0,,47123533.0
175590,175590,Africa,Uganda,2020-08-17,1560.0,15.0,329542.0,,47123533.0
175591,175591,Africa,Uganda,2020-08-18,1603.0,15.0,333667.0,,47123533.0
175592,175592,Africa,Uganda,2020-08-19,1656.0,16.0,336713.0,,47123533.0
175593,175593,Africa,Uganda,2020-08-20,1750.0,19.0,340844.0,,47123533.0
175594,175594,Africa,Uganda,2020-08-21,1848.0,19.0,,,47123533.0
175595,175595,Africa,Uganda,2020-08-22,2166.0,20.0,,,47123533.0
175596,175596,Africa,Uganda,2020-08-23,2263.0,20.0,351845.0,,47123533.0
175597,175597,Africa,Uganda,2020-08-24,2362.0,22.0,355057.0,,47123533.0
175598,175598,Africa,Uganda,2020-08-25,2426.0,25.0,359289.0,,47123533.0
175599,175599,Africa,Uganda,2020-08-26,2524.0,26.0,363802.0,,47123533.0
175600,175600,Africa,Uganda,2020-08-27,2679.0,28.0,367423.0,,47123533.0
175601,175601,Africa,Uganda,2020-08-28,2756.0,28.0,371898.0,,47123533.0
175602,175602,Africa,Uganda,2020-08-29,2847.0,29.0,375788.0,,47123533.0
175603,175603,Africa,Uganda,2020-08-30,2928.0,30.0,378185.0,,47123533.0
175604,175604,Africa,Uganda,2020-08-31,2972.0,32.0,381749.0,,47123533.0
175605,175605,Africa,Uganda,2020-09-01,3037.0,32.0,385882.0,,47123533.0
175606,175606,Africa,Uganda,2020-09-02,3112.0,32.0,391335.0,,47123533.0
175607,175607,Africa,Uganda,2020-09-03,3288.0,33.0,395875.0,,47123533.0
175608,175608,Africa,Uganda,2020-09-04,3353.0,35.0,400624.0,,47123533.0
175609,175609,Africa,Uganda,2020-09-05,3539.0,39.0,405277.0,,47123533.0
175610,175610,Africa,Uganda,2020-09-06,3667.0,41.0,411666.0,,47123533.0
175611,175611,Africa,Uganda,2020-09-07,3776.0,44.0,415908.0,,47123533.0
175612,175612,Africa,Uganda,2020-09-08,3900.0,46.0,417897.0,,47123533.0
175613,175613,Africa,Uganda,2020-09-09,4101.0,46.0,420198.0,,47123533.0
175614,175614,Africa,Uganda,2020-09-10,4291.0,48.0,423214.0,,47123533.0
175615,175615,Africa,Uganda,2020-09-11,4377.0,49.0,427320.0,,47123533.0
175616,175616,Africa,Uganda,2020-09-12,4703.0,52.0,430670.0,,47123533.0
175617,175617,Africa,Uganda,2020-09-13,4799.0,55.0,434243.0,,47123533.0
175618,175618,Africa,Uganda,2020-09-14,4978.0,56.0,436246.0,,47123533.0
175619,175619,Africa,Uganda,2020-09-15,5123.0,58.0,439025.0,,47123533.0
175620,175620,Africa,Uganda,2020-09-16,5266.0,60.0,441710.0,,47123533.0
175621,175621,Africa,Uganda,2020-09-17,5380.0,60.0,444346.0,,47123533.0
175622,175622,Africa,Uganda,2020-09-18,5594.0,61.0,446666.0,,47123533.0
175623,175623,Africa,Uganda,2020-09-19,6017.0,63.0,451737.0,,47123533.0
175624,175624,Africa,Uganda,2020-09-20,6287.0,63.0,453593.0,,47123533.0
175625,175625,Africa,Uganda,2020-09-21,6468.0,63.0,457128.0,,47123533.0
175626,175626,Africa,Uganda,2020-09-22,6712.0,64.0,460690.0,,47123533.0
175627,175627,Africa,Uganda,2020-09-23,6879.0,69.0,463618.0,,47123533.0
175628,175628,Africa,Uganda,2020-09-24,7064.0,70.0,465600.0,,47123533.0
175629,175629,Africa,Uganda,2020-09-25,7218.0,71.0,469003.0,,47123533.0
175630,175630,Africa,Uganda,2020-09-26,7364.0,71.0,473456.0,,47123533.0
175631,175631,Africa,Uganda,2020-09-27,7530.0,73.0,477473.0,,47123533.0
175632,175632,Africa,Uganda,2020-09-28,7777.0,75.0,478687.0,,47123533.0
175633,175633,Africa,Uganda,2020-09-29,8017.0,75.0,480037.0,,47123533.0
